Symbol	Name	LastSale	MarketCap	ADR TSO	IPOyear	Sector	industry	Summary Quote
MRGE	Merge Healthcare Incorporated.	2.47	232399555.83	n/a	1998	Technology	EDP Services	http://www.nasdaq.com/symbol/mrge
VIVO	Meridian Bioscience Inc.	24.91	1033889101.62	n/a	1986	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	http://www.nasdaq.com/symbol/vivo
EBSB	Meridian Interstate Bancorp, Inc.	23.82	526256736.84	n/a	n/a	Finance	Banks	http://www.nasdaq.com/symbol/ebsb
MMSI	Merit Medical Systems, Inc.	15.86	675588673.76	n/a	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/mmsi
MACK	Merrimack Pharmaceuticals, Inc.	2.058	210347416.482	n/a	1983	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mack
MERU	Meru Networks, Inc.	2.99	67732470	n/a	2010	Technology	Computer Communications Equipment	http://www.nasdaq.com/symbol/meru
MSLI	Merus Labs International Inc.	1.39	53364201.68	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/msli
MLAB	Mesa Laboratories, Inc.	67.81	230876165.31	n/a	1972	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mlab
CASH	Meta Financial Group, Inc.	36.76	219338832.8	n/a	1993	Finance	Savings Institutions	http://www.nasdaq.com/symbol/cash
MBLX	Metabolix, Inc.	1.03	35552264.86	n/a	2006	Basic Industries	Containers/Packaging	http://www.nasdaq.com/symbol/mblx
MEOH	Methanex Corporation	59.67	5708019907.98	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/meoh
MEIL	METHES ENERGIES INTERNATIONAL LTD	2.45	17165721.65	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/meil
MEILW	METHES ENERGIES INTERNATIONAL LTD	0.31	0	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/meilw
MEILZ	METHES ENERGIES INTERNATIONAL LTD	0.3773	0	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/meilz
METR	Metro Bancorp, Inc	20.99	296894209.45	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/metr
MCBI	MetroCorp Bancshares, Inc.	14.18	265160866.84	n/a	1998	Finance	Major Banks	http://www.nasdaq.com/symbol/mcbi
MFRI	MFRI, Inc.	11.93	84214621.59	n/a	1989	Capital Goods	Pollution Control Equipment	http://www.nasdaq.com/symbol/mfri
MGCD	MGC Diagnostics Corporation	11.57	47828366.82	n/a	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/mgcd
MGEE	MGE Energy Inc.	56.05	1295519409.9	n/a	n/a	Energy	Electric Utilities: Central	http://www.nasdaq.com/symbol/mgee
MGPI	MGP Ingredients, Inc.	5.2	92827982	n/a	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/mgpi
MCRL	Micrel, Incorporated	9.12	527441164.32	n/a	1994	Technology	Semiconductors	http://www.nasdaq.com/symbol/mcrl
MCHP	Microchip Technology Incorporated	42.97	8478185623.14	n/a	1993	Technology	Semiconductors	http://www.nasdaq.com/symbol/mchp
MFI	MicroFinancial Incorporated	8.69	125444477.62	n/a	1999	Finance	Diversified Financial Services	http://www.nasdaq.com/symbol/mfi
MU	Micron Technology, Inc.	17.5	18407470375	n/a	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/mu
MICT	Micronet Enertec Technologies, Inc.	4.74	27640106.04	n/a	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/mict
MICTW	Micronet Enertec Technologies, Inc.	0.7	0	n/a	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/mictw
MCRS	MICROS Systems, Inc.	53.79	4049493386.73	n/a	1981	Technology	EDP Services	http://www.nasdaq.com/symbol/mcrs
MSCC	Microsemi Corporation	25.1	2338753844.4	n/a	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/mscc
MSFT	Microsoft Corporation	38.18	318725431526.64	n/a	1986	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/msft
MSTR	MicroStrategy Incorporated	124.38	1405622982.06	n/a	1992	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mstr
MVIS	Microvision, Inc.	1.5	42063775.5	n/a	1993	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mvis
MPB	Mid Penn Bancorp	12.07	42151022.98	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mpb
MCEP	Mid-Con Energy Partners, LP	23.63	455970576.54	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/mcep
MBRG	Middleburg Financial Corporation	18.65	132221002.7	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mbrg
MSEX	Middlesex Water Company	21.52	341043128.08	n/a	n/a	Public Utilities	Water Supply	http://www.nasdaq.com/symbol/msex
MOFG	MidWestOne Financial Group, Inc.	25.55	216409981.9	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mofg
MDXG	MiMedx Group, Inc	5.74	553191260.16	n/a	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/mdxg
MNDO	MIND C.T.I. Ltd.	1.76	33055295.68	n/a	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/mndo
MSPD	Mindspeed Technologies, Inc.	5	216951390	n/a	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/mspd
MRTX	Mirati Therapeutics, Inc.	16.85	167787666.25	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mrtx
MSON	MISONIX, Inc.	3.99	28695800.7	n/a	1992	Capital Goods	Medical Specialities	http://www.nasdaq.com/symbol/mson
MIND	Mitcham Industries, Inc.	16.53	212205131.28	n/a	1994	Technology	Diversified Commercial Services	http://www.nasdaq.com/symbol/mind
MITK	Mitek Systems, Inc.	5.53	167829660.32	n/a	n/a	Technology	Computer peripheral equipment	http://www.nasdaq.com/symbol/mitk
MITL	Mitel Networks Corporation	5.89	317282219.61	n/a	n/a	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/mitl
MKSI	MKS Instruments, Inc.	29.55	1570914435.15	n/a	1999	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mksi
MINI	Mobile Mini, Inc.	37.94	1756590699.5	n/a	1994	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/mini
MOCO	MOCON, Inc.	14.24	78999774.88	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/moco
MLNK	ModusLink Global Solutions, Inc	4.17	215123265.21	n/a	1999	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/mlnk
MOLX	Molex Incorporated	38.62	6881061883.08	n/a	1972	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/molx
MOLXA	Molex Incorporated	38.56	3216292183.52	n/a	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/molxa
MNTA	Momenta Pharmaceuticals, Inc.	16.37	855899147.55	n/a	2004	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/mnta
MCRI	Monarch Casino & Resort, Inc.	18.73	306626825.89	n/a	1993	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/mcri
MNRK	Monarch Financial Holdings, Inc.	11.87	124303637.08	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mnrk
MDLZ	Mondelez International, Inc.	33.44	59545458667.2	n/a	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/mdlz
MGI	Moneygram International, Inc.	20.77	1203880979.61	n/a	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/mgi
MPWR	Monolithic Power Systems, Inc.	31.95	1220701988.25	n/a	1998	Technology	Semiconductors	http://www.nasdaq.com/symbol/mpwr
TYPE	Monotype Imaging Holdings Inc.	28.56	1114382668.56	n/a	2007	Technology	EDP Services	http://www.nasdaq.com/symbol/type
MNRO	Monro Muffler Brake, Inc.	49.02	1539521139.6	n/a	1991	Consumer Services	Automotive Aftermarket	http://www.nasdaq.com/symbol/mnro
MRCC	Monroe Capital Corporation	12.5	122225900	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mrcc
MNST	Monster Beverage Corporation	57.83	9695124089.68	n/a	n/a	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/mnst
MONT	Montage Technology Group Limited	14.7	389246342.1	n/a	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/mont
MHGC	Morgans Hotel Group Co.	7.61	252102109.01	n/a	2006	n/a	n/a	http://www.nasdaq.com/symbol/mhgc
MORN	Morningstar, Inc.	80.4	3707392981.2	n/a	2005	Finance	Investment Managers	http://www.nasdaq.com/symbol/morn
MOSY	MoSys, Inc.	4.32	207708196.32	n/a	2001	Technology	Semiconductors	http://www.nasdaq.com/symbol/mosy
MPAA	Motorcar Parts of America, Inc.	13.03	188426556.37	n/a	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/mpaa
MOVE	Move, Inc.	16.64	649873502.72	n/a	n/a	Finance	Real Estate	http://www.nasdaq.com/symbol/move
MSBF	MSB Financial Corp.	7.6	38079321.2	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/msbf
MNTG	MTR Gaming Group, Inc.	5.22	145757877.3	n/a	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/mntg
MTSC	MTS Systems Corporation	64.95	1013698616.55	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mtsc
LABL	Multi-Color Corporation	36.39	595250043.63	n/a	1987	Miscellaneous	Publishing	http://www.nasdaq.com/symbol/labl
MFLX	Multi-Fineline Electronix, Inc.	13.41	322506101.52	n/a	2004	Technology	Electrical Products	http://www.nasdaq.com/symbol/mflx
MGAM	Multimedia Games Holding Company, Inc.	32.55	942357751.65	n/a	n/a	Consumer Services	Services-Misc. Amusement & Recreation	http://www.nasdaq.com/symbol/mgam
MFSF	MutualFirst Financial Inc.	16.79	119205289.41	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mfsf
MWIV	MWI Veterinary Supply, Inc.	162.24	2076857927.04	n/a	2005	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/mwiv
MYL	Mylan Inc.	39.51	15126673945.95	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/myl
MYRG	MYR Group, Inc.	25.5	536662800	n/a	n/a	Basic Industries	Water Supply	http://www.nasdaq.com/symbol/myrg
MYGN	Myriad Genetics, Inc.	25.36	1935852861.12	n/a	1995	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	http://www.nasdaq.com/symbol/mygn
NANO	Nanometrics Incorporated	17.54	407901855.88	n/a	1984	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/nano
NSPH	Nanosphere, Inc.	1.95	146815706.7	n/a	2007	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/nsph
NSTG	NanoString Technologies, Inc.	10.11	147746923.29	n/a	n/a	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/nstg
NSSC	NAPCO Security Technologies, Inc.	5.84	113173044.64	n/a	n/a	Consumer Durables	Telecommunications Equipment	http://www.nasdaq.com/symbol/nssc
NASB	NASB Financial Inc.	26.53	208727799.42	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/nasb
QQQX	NASDAQ Premium Income and Growth Fund Inc.	17.3377	320919578.6856	n/a	2007	n/a	n/a	http://www.nasdaq.com/symbol/qqqx
NAFC	Nash-Finch Company	27.99	344712048.57	n/a	n/a	Consumer Non-Durables	Food Distributors	http://www.nasdaq.com/symbol/nafc
NATH	Nathan&#39;s Famous, Inc.	53.55	238839426	n/a	1993	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/nath
NAUH	National American University Holdings, Inc.	3.95	99086042.3	n/a	n/a	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/nauh
NKSH	National Bankshares, Inc.	35.65	247695273.1	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/nksh
FIZZ	National Beverage Corp.	18.7	866378760.5	n/a	n/a	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/fizz
NCMI	National CineMedia, Inc.	17.72	1068444198.56	n/a	2007	Consumer Services	Advertising	http://www.nasdaq.com/symbol/ncmi
NATI	National Instruments Corporation	32.14	4022570309.98	n/a	1995	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/nati
NATL	National Interstate Corporation	26.15	515711105.9	n/a	2005	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/natl
NPBC	National Penn Bancshares, Inc.	10.34	1505982576.56	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/npbc
NRCIA	National Research Corporation	16.8	58051778.4	n/a	n/a	Health Care	Biotechnology: Commercial Physical & Biological Resarch	http://www.nasdaq.com/symbol/nrcia
NRCIB	National Research Corporation	33	798210402	n/a	n/a	Health Care	Biotechnology: Commercial Physical & Biological Resarch	http://www.nasdaq.com/symbol/nrcib
NSEC	National Security Group, Inc.	6.9	17211912	n/a	n/a	Finance	Life Insurance	http://www.nasdaq.com/symbol/nsec
NTSC	National Technical Systems, Inc.	22.94	268735883.26	n/a	n/a	Health Care	Precision Instruments	http://www.nasdaq.com/symbol/ntsc
NWLI	National Western Life Insurance Company	204.36	742800166.68	n/a	n/a	Finance	Life Insurance	http://www.nasdaq.com/symbol/nwli
NAII	Natural Alternatives International, Inc.	6.12	42302388.6	n/a	n/a	Consumer Durables	Specialty Chemicals	http://www.nasdaq.com/symbol/naii
NATR	Nature&#39;s Sunshine Products, Inc.	19.46	310975645.54	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/natr
BABY	Natus Medical Incorporated	19.35	594931829.85	n/a	2001	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/baby
NVSL	Naugatuck Valley Financial Corporation	7.4699	52305195.9472	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/nvsl
NBTF	NB&T FINANCIAL GROUP INC	19.98	68200671.06	n/a	n/a	Finance	Commercial Banks	http://www.nasdaq.com/symbol/nbtf
NBTB	NBT Bancorp Inc.	24.39	1063109905.38	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/nbtb
NCIT	NCI, Inc.	5.9	48531045.9	n/a	2005	Technology	EDP Services	http://www.nasdaq.com/symbol/ncit
NKTR	Nektar Therapeutics	9.36	1083486072.24	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/nktr
NEOG	Neogen Corporation	47.15	1135111779.15	n/a	1989	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	http://www.nasdaq.com/symbol/neog
NEO	NeoGenomics, Inc.	3.77	184627448.46	n/a	n/a	Health Care	Precision Instruments	http://www.nasdaq.com/symbol/neo
NEON	Neonode Inc.	5.45	201125186.8	n/a	1997	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/neon
NBS	Neostem, Inc.	6.53	175943471.1	n/a	n/a	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/nbs
NEPT	Neptune Technologies & Bioresources Inc	2.96	178502761.52	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/nept
UEPS	Net 1 UEPS Technologies, Inc.	12.37	566304945.81	n/a	2005	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/ueps
NETE	Net Element International, Inc.	4.366	122961129.342	n/a	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/nete
NETC	NET Servicos de Comunicacao S.A.	12.802	4390620020.002	n/a	1994	Consumer Services	Television Services	http://www.nasdaq.com/symbol/netc
NTAP	NetApp, Inc.	38.77	13185451862.61	n/a	1995	Technology	Electronic Components	http://www.nasdaq.com/symbol/ntap
NTES	NetEase, Inc.	65.19	8464378271.73	n/a	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/ntes
NFLX	Netflix, Inc.	335.63	19888694742.74	n/a	2002	Consumer Services	Consumer Electronics/Video Chains	http://www.nasdaq.com/symbol/nflx
NTGR	NETGEAR, Inc.	29.62	1145357474.84	n/a	2003	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/ntgr
NLST	Netlist, Inc.	0.7501	23689970.9917	n/a	2006	Technology	Semiconductors	http://www.nasdaq.com/symbol/nlst
NTCT	NetScout Systems, Inc.	28.48	1182790889.92	n/a	1999	Technology	EDP Services	http://www.nasdaq.com/symbol/ntct
NTWK	NetSol Technologies Inc.	7.5	67394422.5	n/a	1994	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/ntwk
NBIX	Neurocrine Biosciences, Inc.	8.76	589928131.44	n/a	1996	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/nbix
NURO	NeuroMetrix, Inc.	1.91	5417031.22	n/a	2004	n/a	n/a	http://www.nasdaq.com/symbol/nuro
NCBC	New Century Bancorp, Inc. (NC)	6.88	47618901.76	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ncbc
NHTB	New Hampshire Thrift Bancshares, Inc.	14.58	103521178.44	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/nhtb
NYMT	New York Mortgage Trust, Inc.	6.7	427156691	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/nymt
NYMTP	New York Mortgage Trust, Inc.	20.58	0	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/nymtp
NBBC	NewBridge Bancorp	6.88	195930814.08	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/nbbc
NEWL	NewLead Holdings Ltd.	1.1799	48362794.8507	n/a	n/a	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/newl
NLNK	NewLink Genetics Corporation	17.03	437694058.62	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/nlnk
NEWP	Newport Corporation	17.1	668884882.5	n/a	n/a	Capital Goods	Medical Specialities	http://www.nasdaq.com/symbol/newp
NWS	News Corporation	17.77	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nws
NWSA	News Corporation	17.41	10077287520.59	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/nwsa
NEWS	NewStar Financial, Inc.	15.99	777258613.56	n/a	2006	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/news
NEWT	Newtek Business Services Inc.	3.03	107204090.64	n/a	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/newt
NXST	Nexstar Broadcasting Group, Inc.	44.07	1321916448.45	n/a	2003	Consumer Services	Broadcasting	http://www.nasdaq.com/symbol/nxst
NFEC	NF Energy Saving Corporation	1.53	8352494.91	n/a	n/a	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/nfec
NGPC	NGP Capital Resources Company	7.5	153743910	n/a	2004	n/a	n/a	http://www.nasdaq.com/symbol/ngpc
EGOV	NIC Inc.	22.97	1490937334.25	n/a	1999	Consumer Services	Professional Services	http://www.nasdaq.com/symbol/egov
NICE	NICE-Systems Limited	38.09	2558040563.91	n/a	n/a	Technology	Computer Manufacturing	http://www.nasdaq.com/symbol/nice
NICK	Nicholas Financial, Inc.	15.55	189402716.45	n/a	1995	Finance	Finance Companies	http://www.nasdaq.com/symbol/nick
NIHD	NII Holdings, Inc.	3.329	574047949.595	n/a	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/nihd
NINE	Ninetowns Internet Technology Group Company Limited	1.77	68661546.18	n/a	1995	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/nine
NNBR	NN, Inc.	17.23	297598265.77	n/a	1994	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/nnbr
NDLS	Noodles & Company	46.68	1372375662	n/a	n/a	Consumer Services	Restaurants	http://www.nasdaq.com/symbol/ndls
NDSN	Nordson Corporation	71.96	4621553858.88	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/ndsn
NSYS	Nortech Systems Incorporated	5.02	13769819.84	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/nsys
NTK	Nortek Inc.	71.4	1098102083.4	n/a	n/a	Consumer Durables	Home Furnishings	http://www.nasdaq.com/symbol/ntk
NOVB	North Valley Bancorp	18.8	128501609.6	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/novb
NBN	Northeast Bancorp	9.9041	103334922.555	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/nbn
NECB	Northeast Community Bancorp, Inc.	7.83	99008408.16	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/necb
NTIC	Northern Technologies International Corporation	16.55	73283995.8	n/a	n/a	Capital Goods	Industrial Specialties	http://www.nasdaq.com/symbol/ntic
NTRS	Northern Trust Corporation	57.18	13665096085.56	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ntrs
NFBK	Northfield Bancorp, Inc.	12.72	740638866.72	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/nfbk
NRIM	Northrim BanCorp Inc	25.36	165230899.04	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/nrim
NWBI	Northwest Bancshares, Inc.	13.85	1303199919.45	n/a	2009	Finance	Major Banks	http://www.nasdaq.com/symbol/nwbi
NWBO	Northwest Biotherapeutics, Inc.	3.18	107680654.38	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/nwbo
NWBOW	Northwest Biotherapeutics, Inc.	1.85	0	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/nwbow
NWPX	Northwest Pipe Company	37.34	352836824.66	n/a	1995	Basic Industries	Steel/Iron Ore	http://www.nasdaq.com/symbol/nwpx
NCLH	Norwegian Cruise Line Holdings Ltd.	32.24	6611878370.24	n/a	n/a	Consumer Services	Marine Transportation	http://www.nasdaq.com/symbol/nclh
NWFL	Norwood Financial Corp.	28.4138	102913902.7722	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/nwfl
NVMI	Nova Measuring Instruments Ltd.	9.18	249897473.46	n/a	2000	Capital Goods	Electronic Components	http://www.nasdaq.com/symbol/nvmi
