Symbol	Name	LastSale	MarketCap	ADR TSO	IPOyear	Sector	industry	Summary Quote
EAB	Entergy Arkansas, Inc.	19.9799	0	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/eab
EAE	Entergy Arkansas, Inc.	19.03	0	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/eae
ETR	Entergy Corporation	64.9	11570527760	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/etr
ELA	Entergy Louisiana, Inc.	24.53	0	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/ela
ELB	Entergy Louisiana, Inc.	24.4	0	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/elb
ELJ	Entergy Louisiana, Inc.	21.15	0	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/elj
ELU	Entergy Louisiana, Inc.	18.97	0	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/elu
EFM	Entergy Mississippi, Inc.	24.58	0	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/efm
EMQ	Entergy Mississippi, Inc.	25.26	0	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/emq
EMZ	Entergy Mississippi, Inc.	24.17	0	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/emz
ENJ	Entergy New Orleans, Inc.	20.3499	0	n/a	n/a	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/enj
EDT	Entergy Texas Inc	26.3501	0	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/edt
EPD	Enterprise Products Partners L.P.	62.84	58133575891.8	n/a	n/a	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/epd
EVC	Entravision Communications Corporation	6.31	554450575.74	n/a	2000	Consumer Services	Broadcasting	http://www.nasdaq.com/symbol/evc
ENV	Envestnet, Inc	36.73	1239966233.5	n/a	1995	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/env
EVHC	Envision Healthcare Holdings, Inc.	29	5048403665	n/a	n/a	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/evhc
ENZ	Enzo Biochem, Inc.	2.41	99245588.22	n/a	1980	Health Care	Medical Specialities	http://www.nasdaq.com/symbol/enz
EOG	EOG Resources, Inc.	176.64	48120145681.92	n/a	1989	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/eog
EPAM	EPAM Systems, Inc.	36.27	1671736673.88	n/a	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/epam
EPL	EPL Oil & Gas, Inc.	30.59	1195561940.16	n/a	2000	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/epl
EPR	EPR Properties	52.32	2467697076.48	n/a	1997	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/epr
EPR^C	EPR Properties	21.65	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/epr^c
EPR^E	EPR Properties	29.31	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/epr^e
EPR^F	EPR Properties	21.65	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/epr^f
EQT	EQT Corporation	83	12509451904	n/a	n/a	Public Utilities	Oil & Gas Production	http://www.nasdaq.com/symbol/eqt
EQM	EQT Midstream Partners, LP	53.01	1615156495.02	n/a	1986	Public Utilities	Natural Gas Distribution	http://www.nasdaq.com/symbol/eqm
EQU	Equal Energy Ltd.	4.51	160635389.53	n/a	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/equ
EFX	Equifax, Inc.	64.32	7800964882.56	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/efx
ELS	Equity Lifestyle Properties, Inc.	37.19	3098979291.05	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/els
ELS^C	Equity Lifestyle Properties, Inc.	23.45	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/els^c
EQY	Equity One, Inc.	23.45	2798746947.5	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/eqy
EQR	Equity Residential	52.66	18975218877.48	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/eqr
EQS	Equus Total Return, Inc.	1.9204	20282584.9784	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/eqs
ERA	Era Group, Inc.	30.44	614318345.84	n/a	n/a	Transportation	Transportation Services	http://www.nasdaq.com/symbol/era
ESE	ESCO Technologies Inc.	35.71	944175863.87	n/a	n/a	Consumer Durables	Telecommunications Equipment	http://www.nasdaq.com/symbol/ese
ESNT	Essent Group Ltd.	22.11	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/esnt
ESS	Essex Property Trust, Inc.	159.6	6070723394.4	n/a	1994	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/ess
ESS^H	Essex Property Trust, Inc.	25.599	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ess^h
EL	Estee Lauder Companies, Inc. (The)	71.25	17044796141.25	n/a	1995	Consumer Non-Durables	Package Goods/Cosmetics	http://www.nasdaq.com/symbol/el
ESL	Esterline Technologies Corporation	79.48	2493723468.32	n/a	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/esl
DEG	Etablissements Delhaize Freres et Cie &quot;Le Lion&quot; S.A.	63.88	6451372154	n/a	1986	Consumer Services	Food Chains	http://www.nasdaq.com/symbol/deg
ETH	Ethan Allen Interiors Inc.	27.93	807584805.93	n/a	1993	Consumer Durables	Home Furnishings	http://www.nasdaq.com/symbol/eth
EEA	European Equity Fund, Inc. (The)	8.48	84056795.84	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/eea
EVER	EverBank Financial Corp.	15.25	1869079116.25	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/ever
EVER^A	EverBank Financial Corp.	22	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ever^a
EVR	Evercore Partners Inc	52.26	1639130875.98	n/a	1996	Finance	Investment Managers	http://www.nasdaq.com/symbol/evr
RE	Everest Re Group, Ltd.	155.05	7539243454.75	n/a	1993	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/re
EVTC	Evertec, Inc.	23.39	1915865122.98	n/a	1992	Technology	EDP Services	http://www.nasdaq.com/symbol/evtc
EXAM	ExamWorks Group, Inc.	26.19	928225875.24	n/a	2010	Health Care	Medical/Nursing Services	http://www.nasdaq.com/symbol/exam
EXAR	Exar Corporation	11.69	555078315.75	n/a	1985	Technology	Semiconductors	http://www.nasdaq.com/symbol/exar
EXL	Excel Trust, Inc.	11.9	573255998.7	n/a	2010	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/exl
EXL^B	Excel Trust, Inc.	25.25	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/exl^b
XCO	EXCO Resources NL	5.41	1181262593.44	n/a	2006	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/xco
XLS	Exelis Inc.	16.92	3195119095.92	n/a	n/a	Consumer Durables	Telecommunications Equipment	http://www.nasdaq.com/symbol/xls
EXC	Exelon Corporation	29.01	24848903798.85	n/a	1984	Public Utilities	Power Generation	http://www.nasdaq.com/symbol/exc
EXPR	Express, Inc.	22.78	1910187992.18	n/a	2010	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/expr
EXH	Exterran Holdings, Inc.	31.47	2070417027.54	n/a	n/a	Technology	Diversified Commercial Services	http://www.nasdaq.com/symbol/exh
EXR	Extra Space Storage Inc	45.08	5015307509.52	n/a	2004	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/exr
XOM	Exxon Mobil Corporation	93.22	410320106048.58	n/a	n/a	Energy	Integrated oil Companies	http://www.nasdaq.com/symbol/xom
FNB	F.N.B. Corporation	12.59	1827637333.87	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fnb
FN	Fabrinet	19	659945981	n/a	2010	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/fn
FDS	FactSet Research Systems Inc.	109.82	4733817127.34	n/a	1996	Technology	Computer Software: Programming, Data Processing	http://www.nasdaq.com/symbol/fds
FICO	Fair Isaac Corporation	55.47	1952602631.79	n/a	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/fico
FDO	Family Dollar Stores, Inc.	68.66	7902935315.56	n/a	n/a	Consumer Services	Department/Specialty Retail Stores	http://www.nasdaq.com/symbol/fdo
FFG	FBL Financial Group, Inc.	43.61	1077779502.45	n/a	1996	Finance	Life Insurance	http://www.nasdaq.com/symbol/ffg
AGM	Federal Agricultural Mortgage Corporation	35.25	327836350.5	n/a	n/a	Finance	Finance Companies	http://www.nasdaq.com/symbol/agm
AGM/A	Federal Agricultural Mortgage Corporation	29.382	0	n/a	n/a	Finance	Finance Companies	http://www.nasdaq.com/symbol/agm/a
AGM^A	Federal Agricultural Mortgage Corporation	20.39	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/agm^a
FRT	Federal Realty Investment Trust	106.97	6957431063.32	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/frt
FSS	Federal Signal Corporation	14.24	891382162.88	n/a	n/a	Capital Goods	Auto Manufacturing	http://www.nasdaq.com/symbol/fss
FTT	Federated Enhanced Treasury Income Fund	12.95	116018894.6	n/a	2010	n/a	n/a	http://www.nasdaq.com/symbol/ftt
FII	Federated Investors, Inc.	26.93	2816490773.53	n/a	1998	Finance	Investment Managers	http://www.nasdaq.com/symbol/fii
FPT	Federated Premier Intermediate Municipal Income Fund	12.29	85811655.86	n/a	1989	n/a	n/a	http://www.nasdaq.com/symbol/fpt
FMN	Federated Premier Municipal Income Fund	12.92	79887732.12	n/a	2002	n/a	n/a	http://www.nasdaq.com/symbol/fmn
FDX	FedEx Corporation	132.77	42040592329.12	n/a	1978	Transportation	Air Freight/Delivery Services	http://www.nasdaq.com/symbol/fdx
FCH	FelCor Lodging Trust Incorporated	7.01	870120631.25	n/a	1994	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/fch
FCH^A	FelCor Lodging Trust Incorporated	23.3701	0	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/fch^a
FCH^C	FelCor Lodging Trust Incorporated	23.37	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fch^c
FGP	Ferrellgas Partners, L.P.	23.35	1846350323.65	n/a	1994	Consumer Services	Other Specialty Stores	http://www.nasdaq.com/symbol/fgp
FOE	Ferro Corporation	13.19	1142273719.05	n/a	n/a	Basic Industries	Paints/Coatings	http://www.nasdaq.com/symbol/foe
FBR	Fibria Celulose S.A.	12.48	6913920000	n/a	1989	Basic Industries	Paper	http://www.nasdaq.com/symbol/fbr
FNF	Fidelity National Financial, Inc.	27.36	6261343168.32	n/a	n/a	Finance	Specialty Insurers	http://www.nasdaq.com/symbol/fnf
FIS	Fidelity National Information Services, Inc.	48.5	14119942594.5	n/a	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/fis
FMO	Fiduciary/Claymore MLP Opportunity Fund	24.9502	739551497.971	n/a	2004	n/a	n/a	http://www.nasdaq.com/symbol/fmo
FNP	Fifth & Pacific Companies, Inc.	27.74	3402669151.14	n/a	n/a	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/fnp
FSCE	Fifth Street Finance Corp.	24.02	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fsce
FAC	First Acceptance Corporation	1.6	65547038.4	n/a	1993	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/fac
FAF	First American Corporation (The)	25.49	2694337403.58	n/a	n/a	Finance	Specialty Insurers	http://www.nasdaq.com/symbol/faf
FBP	First BanCorp.	5.77	1194338964.35	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fbp
FBS^A	First Banks, Inc.	29.5	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fbs^a
FCF	First Commonwealth Financial Corporation	8.72	840975643.92	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fcf
FHN	First Horizon National Corporation	11.01	2648505617.52	n/a	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/fhn
FHN^A	First Horizon National Corporation	21.6	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fhn^a
FR	First Industrial Realty Trust, Inc.	17.96	1975166266	n/a	1994	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/fr
AG	First Majestic Silver Corp.	10.81	1264498020.4	n/a	1992	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/ag
FMD	First Marblehead Corporation (The)	0.8783	99027150.7129	n/a	2003	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/fmd
FNFG^B	First Niagara Financial Group Inc.	28.42	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fnfg^b
FPO	First Potomac Realty Trust	11.43	670959653.76	n/a	2003	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/fpo
FPO^A	First Potomac Realty Trust	24.7999	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fpo^a
FRC	FIRST REPUBLIC BANK	50.46	6639396007.68	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/frc
FRC^A	FIRST REPUBLIC BANK	24.49	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/frc^a
FRC^B	FIRST REPUBLIC BANK	22.7	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/frc^b
FRC^C	FIRST REPUBLIC BANK	20.69	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/frc^c
FRC^D	FIRST REPUBLIC BANK	20.25	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/frc^d
FRC^E	FIRST REPUBLIC BANK	24.99	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/frc^e
FFA	First Trust	13.06	260849521.84	n/a	2004	n/a	n/a	http://www.nasdaq.com/symbol/ffa
FMY	First Trust	15.93	67114921.95	n/a	2005	n/a	n/a	http://www.nasdaq.com/symbol/fmy
FAV	First Trust Dividend and Income Fund	8.528	70437160.976	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fav
FIF	First Trust Energy Infrastructure Fund	21.16	371362993.76	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fif
FSD	First Trust High Income Long Short Fund	17.57	633506713.63	n/a	2010	n/a	n/a	http://www.nasdaq.com/symbol/fsd
FPF	First Trust Intermediate Duration Preferred & Income Fund	21.16	0	n/a	1989	n/a	n/a	http://www.nasdaq.com/symbol/fpf
FEI           	First Trust MLP and Energy Income Fund	19.3	876772867.8	n/a	1984	n/a	n/a	http://www.nasdaq.com/symbol/fei           
FCT	First Trust Senior Floating Rate Income Fund II	14.24	380019804.16	n/a	2004	n/a	n/a	http://www.nasdaq.com/symbol/fct
FGB	First Trust Specialty Finance and Financial Opportunities Fund	8.3	118549024.5	n/a	2007	n/a	n/a	http://www.nasdaq.com/symbol/fgb
FHY	First Trust Strategic High Income Fund II	15.7701	133397210.0169	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fhy
FEO	First Trust/Aberdeen Emerging Opportunity Fund	19.14	113026217.04	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/feo
FAM	First Trust/Aberdeen Global Opportunity Income Fund	14.56	253353056.32	n/a	1992	n/a	n/a	http://www.nasdaq.com/symbol/fam
FE	FirstEnergy Corporation	38.11	15938228414.07	n/a	n/a	Public Utilities	Electric Utilities: Central	http://www.nasdaq.com/symbol/fe
FMER^A	FirstMerit Corporation	21.33	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fmer^a
OAKS	Five Oaks Investment Corp.	11.21	82833492.5	n/a	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/oaks
FVE	Five Star Quality Care, Inc.	4.91	237013173.02	n/a	n/a	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/fve
FBC	Flagstar Bancorp, Inc.	16	897968144	n/a	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/fbc
DFP	Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.	20.44	0	n/a	1987	n/a	n/a	http://www.nasdaq.com/symbol/dfp
PFD	Flaherty & Crumrine Preferred Income Fund Incorporated	12.73	139328029.61	n/a	1991	n/a	n/a	http://www.nasdaq.com/symbol/pfd
PFO	Flaherty & Crumrine Preferred Income Opportunity Fund Inc	10.36	126788933.04	n/a	1992	n/a	n/a	http://www.nasdaq.com/symbol/pfo
FFC	Flaherty & Crumrine Preferred Securities Income Fund Inc	18.14	786300321.96	n/a	1985	n/a	n/a	http://www.nasdaq.com/symbol/ffc
FLC	Flaherty & Crumrine Total Return Fund Inc	18.35	181388630.65	n/a	2003	n/a	n/a	http://www.nasdaq.com/symbol/flc
FLT	FleetCor Technologies, Inc.	114.71	9387363167.23	n/a	2010	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/flt
FLTX	Fleetmatics Group PLC	32.44	1151335955.36	n/a	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/fltx
FTK	Flotek Industries, Inc.	21.69	1111089771	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/ftk
FLO	Flowers Foods, Inc.	24.97	5201786132.07	n/a	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/flo
FLS	Flowserve Corporation	69.97	9758618221.88	n/a	n/a	Capital Goods	Fluid Controls	http://www.nasdaq.com/symbol/fls
FLR	Fluor Corporation	76.66	12522607172.94	n/a	n/a	Basic Industries	Military/Government/Technical	http://www.nasdaq.com/symbol/flr
FLY	Fly Leasing Limited	14.75	415412834.5	n/a	1986	n/a	n/a	http://www.nasdaq.com/symbol/fly
FMC	FMC Corporation	73.04	9734321930.96	n/a	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/fmc
FTI	FMC Technologies, Inc.	50.26	11890939668.58	n/a	n/a	Energy	Metal Fabrications	http://www.nasdaq.com/symbol/fti
FMX	Fomento Economico Mexicano S.A.B. de C.V.	89.6	32060907379.2	n/a	n/a	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/fmx
FL	Foot Locker, Inc.	35.55	5279012572.05	n/a	n/a	Consumer Services	Clothing/Shoe/Accessory Stores	http://www.nasdaq.com/symbol/fl
F	Ford Motor Company	16.91	65502315484.54	n/a	n/a	Capital Goods	Auto Manufacturing	http://www.nasdaq.com/symbol/f
FCE/A	Forest City Enterprises Inc	20.17	0	n/a	n/a	Consumer Services	Building operators	http://www.nasdaq.com/symbol/fce/a
FCE/B	Forest City Enterprises Inc	20.35	0	n/a	n/a	Consumer Services	Building operators	http://www.nasdaq.com/symbol/fce/b
FRX	Forest Laboratories, Inc.	47.41	12726654824.95	n/a	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/frx
FST	Forest Oil Corporation	4.32	518738571.36	n/a	1987	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/fst
FOR	Forestar Group Inc	21.68	752718218	n/a	1987	Finance	Real Estate	http://www.nasdaq.com/symbol/for
FDI	Fort Dearborn Income Securities, Inc.	14.342	125860587.43	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/fdi
FRF	Fortegra Financial Corporation	7.1	139567490.3	n/a	1986	Finance	Specialty Insurers	http://www.nasdaq.com/symbol/frf
FIG	Fortress Investment Group LLC	8.17	1957277079.66	n/a	2007	Finance	Investment Managers	http://www.nasdaq.com/symbol/fig
FSM	Fortuna Silver Mines Inc.	3.77	474921851.82	n/a	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/fsm
FBHS	Fortune Brands Home & Security, Inc.	41.85	6956099549.55	n/a	n/a	Basic Industries	Homebuilding	http://www.nasdaq.com/symbol/fbhs
FET	Forum Energy Technologies, Inc.	29.7	2751343491.6	n/a	n/a	Energy	Metal Fabrications	http://www.nasdaq.com/symbol/fet
FNV	Franco-Nevada Corporation	45.1	6626200871.4	n/a	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/fnv
FC	Franklin Covey Company	18.46	301860153.66	n/a	n/a	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/fc
BEN	Franklin Resources, Inc.	53.08	33716518019.76	n/a	n/a	Finance	Investment Managers	http://www.nasdaq.com/symbol/ben
FT	Franklin Universal Trust	7.03	176677214.82	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ft
FI	Frank&#39;s International N.V.	30.98	4756173520	n/a	1973	Energy	Oilfield Services/Equipment	http://www.nasdaq.com/symbol/fi
FCX	Freeport-McMoran Copper & Gold, Inc.	37.08	38484584875.08	n/a	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/fcx
FSL	Freescale Semiconductor, Ltd.	15.07	3885942680.07	n/a	2004	Technology	Semiconductors	http://www.nasdaq.com/symbol/fsl
FMS	Fresenius Medical Care Corporation	32.38	19686943378.08	n/a	n/a	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/fms
FDP	Fresh Del Monte Produce, Inc.	27	1515121389	n/a	1997	Consumer Non-Durables	Farming/Seeds/Milling	http://www.nasdaq.com/symbol/fdp
FRO	Frontline Ltd.	2.24	174403044.48	n/a	n/a	Transportation	Marine Transportation	http://www.nasdaq.com/symbol/fro
FCN	FTI Consulting, Inc.	39.61	1606568489.09	n/a	n/a	Consumer Services	Professional Services	http://www.nasdaq.com/symbol/fcn
FRM	Furmanite Corporation	10.8	404893792.8	n/a	1993	Basic Industries	Engineering & Construction	http://www.nasdaq.com/symbol/frm
FIO	Fusion-io, Inc.	10.61	1085602298.24	n/a	n/a	Technology	Electronic Components	http://www.nasdaq.com/symbol/fio
FF	FutureFuel Corp.	17.9	775686493.9	n/a	1986	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/ff
FXCM	FXCM Inc.	16.17	615208848.87	n/a	2010	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/fxcm
GCV	Gabelli Convertible and Income Securities Fund, Inc. (The)	6.14	84045750.62	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gcv
GCV^B	Gabelli Convertible and Income Securities Fund, Inc. (The)	24.94	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gcv^b
GDV	Gabelli Dividend	21.01	1740210376.19	n/a	2003	n/a	n/a	http://www.nasdaq.com/symbol/gdv
GDV^A	Gabelli Dividend	24.74	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gdv^a
GDV^D	Gabelli Dividend	25.3201	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gdv^d
GAB	Gabelli Equity Trust, Inc. (The)	6.98	1310257540.4	n/a	1986	n/a	n/a	http://www.nasdaq.com/symbol/gab
GAB^D	Gabelli Equity Trust, Inc. (The)	25.0401	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gab^d
GAB^G	Gabelli Equity Trust, Inc. (The)	21.06	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gab^g
GAB^H	Gabelli Equity Trust, Inc. (The)	20.98	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gab^h
GGT	Gabelli Multi-Media Trust Inc. (The)	10.36	186794602.12	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ggt
GGT^B	Gabelli Multi-Media Trust Inc. (The)	24.96	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/ggt^b
GUT	Gabelli Utility Trust (The)	6.51	268623822.6	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gut
GUT^A	Gabelli Utility Trust (The)	25.15	0	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/gut^a
GFA	Gafisa SA	2.57	559102901.19	n/a	2007	Basic Industries	Homebuilding	http://www.nasdaq.com/symbol/gfa
GCAP	GAIN Capital Holdings, Inc.	10.66	381199595.92	n/a	2010	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/gcap
